country_name,metric_name,value,value_type
Thailand,Adoption of 1995 United Nations Fish Stocks Agreement,Yes,Bool
Thailand,Adoption of 2006 International Labour Organization Maritime Labour Convention,Yes,Bool
Thailand,Adoption of 2007 International Labour Organization Work in Fishing Convention (No. 188),Yes,Bool
Thailand,"Adoption of 2009 FAO Agreement on Port States Measures to Prevent, Deter and Eliminate Illegal, Unreported and Unregulated Fishing",Yes,Bool
Thailand,Adoption of Protocol of 2014 to the 1930 Forced Labour Convention (P029),Yes,Bool
Thailand,Adoption of the 2012 International Maritime Organization Cape Town Agreement,No,Bool
Thailand,bottom trawl Catch by Flag of Country (Tonnes),"764,583",Number
Thailand,gillnets Catch by Flag of Country (Tonnes),"65,426",Number
Thailand,longline Catch by Flag of Country (Tonnes),"3,831",Number
Thailand,other Catch by Flag of Country (Tonnes),"74,259",Number
Thailand,purse seine Catch by Flag of Country (Tonnes),"3,026,225",Number
Thailand,small scale Catch by Flag of Country (Tonnes),"615,504",Number
Thailand,unknown Catch by Flag of Country (Tonnes),"164,983",Number
Thailand,Artisanal Catch by Flag of Country (Tonnes),"494,183",Number
Thailand,Industrial Catch by Flag of Country (Tonnes),"4,094,096",Number
Thailand,Recreational Catch by Flag of Country (Tonnes),"19,927",Number
Thailand,Discards Catch in EEZ of Country (Tonnes),"13,018",Number
Thailand,Landings Catch in EEZ of Country (Tonnes),"1,916,649",Number
Thailand,Vessels Count,"25,231",Number
Thailand,Vessels Tonnage,"445,503",Number
Thailand,"Aquatic Animals, Others (kg/capita/yr)",0,Number
Thailand,Cephalopods (kg/capita/yr),3,Number
Thailand,Crustaceans (kg/capita/yr),2,Number
Thailand,Demersal Fish (kg/capita/yr),2,Number
Thailand,"Fish, Seafood (kg/capita/yr)",29,Number
Thailand,"Marine Fish, Other (kg/capita/yr)",0,Number
Thailand,"Molluscs, Other (kg/capita/yr)",2,Number
Thailand,Pelagic Fish (kg/capita/yr),11,Number
Thailand,Reported Catch in EEZ of Country (Tonnes),"1,428,825",Number
Thailand,Unreported Catch in EEZ of Country (Tonnes),"500,842",Number
Thailand,Protected marine area (km2),"16,659",Number
Thailand,Protected marine area no take (km2),"7,219",Number
Thailand,"Aquatic Animals, Others (1000 tonnes)",62,Number
Thailand,Cephalopods (1000 tonnes),105,Number
Thailand,Crustaceans (1000 tonnes),436,Number
Thailand,Demersal Fish (1000 tonnes),148,Number
Thailand,"Fish, Seafood (1000 tonnes)","2,369",Number
Thailand,Freshwater Fish (1000 tonnes),565,Number
Thailand,"Marine Fish, Other (1000 tonnes)",334,Number
Thailand,"Molluscs, Other (1000 tonnes)",155,Number
Thailand,Pelagic Fish (1000 tonnes),564,Number
Thailand,Fishing Subsidies - Ambiguous (USD),"6,398,245",Number
Thailand,Fishing Subsidies - Beneficial (USD),"73,797,552",Number
Thailand,Fishing Subsidies - Harmful (USD),"1,068,852,812",Number
Thailand,Fishing Subsidies - Total (USD),"1,149,048,610",Number
Thailand,Data availability on stock sustainability,11.64%,Percentage
Thailand,FishSource Score: Current Stock Health,70.49%,Percentage
Thailand,FishSource Score: Future Stock Health,68.52%,Percentage
Thailand,Proportion of 1990-2018 catches that is not assessed,88.36%,Percentage
Thailand,Proportion of 1990-2018 catches that is overfished,8.16%,Percentage
Thailand,Proportion of 1990-2018 catches that is sustainable,3.48%,Percentage
Thailand,Proportion of assessed fish stocks that is sustainable,68.00%,Percentage
Thailand,"Aquatic Animals, Others (2019/2010 CAGR)",4.83%,Percentage
Thailand,Cephalopods (2019/2010 CAGR),-2.08%,Percentage
Thailand,Crustaceans (2019/2010 CAGR),-4.82%,Percentage
Thailand,Demersal Fish (2019/2010 CAGR),-2.61%,Percentage
Thailand,"Fish, Seafood (2019/2010 CAGR)",-2.93%,Percentage
Thailand,"Marine Fish, Other (2019/2010 CAGR)",-5.18%,Percentage
Thailand,"Molluscs, Other (2019/2010 CAGR)",-6.98%,Percentage
Thailand,Access of foreign fishing fleets (assessment score),50.00%,Percentage
Thailand,Alignment with international standards for protecting worker rights and safety in fisheries (assessment score),83.00%,Percentage
Thailand,Compliance monitoring and surveillance programs (assessment score),100.00%,Percentage
Thailand,Fisheries governance score,72.00%,Percentage
Thailand,Fishery subsidy program (assessment score),0.00%,Percentage
Thailand,Knowledge on fishing fleets (assessment score),79.00%,Percentage
Thailand,Severity of fishery sanctions (assessment score),100.00%,Percentage
Thailand,"% of protected area that in IUCN category I, II or III",33.00%,Percentage
Thailand,Artisanal opportunities - Score (2024/2015 % Change),-1.65%,Percentage
Thailand,Artisanal opportunities - Score 2015,84.01%,Percentage
Thailand,Artisanal opportunities - Score 2024,82.62%,Percentage
Thailand,Biodiversity - Score (2024/2015 % Change),-12.48%,Percentage
Thailand,Biodiversity - Score 2015,88.52%,Percentage
Thailand,Biodiversity - Score 2024,77.47%,Percentage
Thailand,Carbon storage - Score (2024/2015 % Change),2.09%,Percentage
Thailand,Carbon storage - Score 2015,81.76%,Percentage
Thailand,Carbon storage - Score 2024,83.47%,Percentage
Thailand,Fisheries (subgoal) - Score (2024/2015 % Change),-3.46%,Percentage
Thailand,Fisheries (subgoal) - Score 2015,56.90%,Percentage
Thailand,Fisheries (subgoal) - Score 2024,54.93%,Percentage
Thailand,Index - Score (2024/2015 % Change),-8.57%,Percentage
Thailand,Index - Score 2024,65.75%,Percentage
Thailand,Livelihoods & economies - Score (2024/2015 % Change),0.00%,Percentage
Thailand,Livelihoods & economies - Score 2015,85.03%,Percentage
Thailand,Livelihoods & economies - Score 2024,85.03%,Percentage
Thailand,Mariculture (subgoal) - Score (2024/2015 % Change),-24.98%,Percentage
Thailand,Mariculture (subgoal) - Score 2015,12.77%,Percentage
Thailand,Fishing Subsidies - Harmful as % of Total,93.02%,Percentage
Thailand,1st largest destination of seafood exports,United States of America,String
Thailand,2nd largest destination of seafood exports,Japan,String
Thailand,3rd largest destination of seafood exports,China,String
Thailand,1st largest source of seafood imports,China,String
Thailand,2nd largest source of seafood imports,Viet Nam,String
Thailand,3rd largest source of seafood imports,India,String
Thailand,10th most caught species in EEZ of Country,Indian scad,String
Thailand,1st most caught species in EEZ of Country,"Anchovies, etc. nei",String
Thailand,2nd most caught species in EEZ of Country,Threadfin and dwarf breams nei,String
Thailand,3rd most caught species in EEZ of Country,Carangids nei,String
Thailand,4th most caught species in EEZ of Country,Inshore squids nei,String
Thailand,5th most caught species in EEZ of Country,Ponyfishes(=Slipmouths) nei,String
Thailand,6th most caught species in EEZ of Country,Sardinella,String
Thailand,7th most caught species in EEZ of Country,Marine fishes not identified,String
Thailand,8th most caught species in EEZ of Country,Indian mackerel,String
Thailand,9th most caught species in EEZ of Country,Lizardfishes nei,String
Montenegro,3rd most caught species in EEZ of Country,Marine fishes not identified,String
Montenegro,1st largest source of seafood imports,Croatia,String
Montenegro,Convention on the Conservation and Management of Pollock Resources in the Central Bering Sea (CCBSP),No,Bool
Montenegro,Freshwater Fish (kg/capita/yr),2,Number
Montenegro,Is the country a distant-water fishing nation?,No,Bool
Montenegro,Agreement on the International Dolphin Conservation Programme (AIDCP) (sister organisation to IATTC),No,Bool
Montenegro,Commission for the Conservation of Southern Bluefin Tuna (CCSBT),No,Bool
Montenegro,Convention on Conservation of Antarctic Marine Living Resources (CCAMLR),No,Bool
Montenegro,Fisheries Committee for the Eastern Central Atlantic (CECAF),No,Bool
Montenegro,General Fisheries Commission for the Mediterranean (GFCM),Yes,Bool
Montenegro,Indian Ocean Tuna Commission (IOTC),No,Bool
Montenegro,Inter-American Tropical Tuna Commission (IATTC),No,Bool
Montenegro,International Commission for the Conservation of Atlantic Tunas (ICCAT),No,Bool
Montenegro,North Atlantic Salmon Conservation Organisation (NASCO),No,Bool
Montenegro,North Pacific Fisheries Commission (NPFC),No,Bool
Montenegro,North-East Atlantic Fisheries Commission (NEAFC),No,Bool
Montenegro,Northwest Atlantic Fisheries Organization (NAFO),No,Bool
Montenegro,South Pacific Regional Fisheries Management Organisation (SPRFMO),No,Bool
Montenegro,South-East Atlantic Fisheries Organisation (SEAFO),No,Bool
Montenegro,Southern Indian Ocean Fisheries Agreement (SIOFA),No,Bool
Montenegro,Western Central Atlantic Fisheries Commission (WECAFC),No,Bool
Montenegro,Western and Central Pacific Fisheries Commission (WCPFC),No,Bool
Montenegro,bottom trawl Catch by Flag of Country (Tonnes),380,Number
Montenegro,pelagic trawl Catch by Flag of Country (Tonnes),472,Number
Montenegro,purse seine Catch by Flag of Country (Tonnes),112,Number
Montenegro,small scale Catch by Flag of Country (Tonnes),366,Number
Montenegro,Artisanal Catch by Flag of Country (Tonnes),257,Number
Montenegro,Industrial Catch by Flag of Country (Tonnes),964,Number
Montenegro,Recreational Catch by Flag of Country (Tonnes),22,Number
Montenegro,Subsistence Catch by Flag of Country (Tonnes),87,Number
Montenegro,Discards Catch in EEZ of Country (Tonnes),143,Number
Montenegro,Landings Catch in EEZ of Country (Tonnes),"1,191",Number
Montenegro,"Aquatic Animals, Others (kg/capita/yr)",0,Number
Montenegro,Cephalopods (kg/capita/yr),1,Number
Montenegro,Crustaceans (kg/capita/yr),1,Number
Montenegro,Demersal Fish (kg/capita/yr),3,Number
Montenegro,"Fish, Seafood (kg/capita/yr)",14,Number
Montenegro,"Marine Fish, Other (kg/capita/yr)",1,Number
Montenegro,"Molluscs, Other (kg/capita/yr)",1,Number
Montenegro,Pelagic Fish (kg/capita/yr),5,Number
Montenegro,Reported Catch in EEZ of Country (Tonnes),"1,017",Number
Montenegro,Unreported Catch in EEZ of Country (Tonnes),318,Number
Montenegro,Cephalopods (1000 tonnes),0,Number
Montenegro,Crustaceans (1000 tonnes),0,Number
Montenegro,Demersal Fish (1000 tonnes),0,Number
Montenegro,"Fish, Seafood (1000 tonnes)",2,Number
Montenegro,Freshwater Fish (1000 tonnes),1,Number
Montenegro,"Marine Fish, Other (1000 tonnes)",0,Number
Montenegro,"Molluscs, Other (1000 tonnes)",0,Number
Montenegro,Pelagic Fish (1000 tonnes),1,Number
Montenegro,"Aquatic Animals, Others (1000 tonnes)",0,Number
Montenegro,Fishing Subsidies - Beneficial (USD),"314,446",Number
Montenegro,Fishing Subsidies - Harmful (USD),"95,856",Number
Montenegro,Fishing Subsidies - Total (USD),"410,302",Number
Montenegro,FishSource Score: Current Stock Health,71.58%,Percentage
Montenegro,FishSource Score: Future Stock Health,68.17%,Percentage
Montenegro,Cephalopods (2019/2010 CAGR),-11.49%,Percentage
Montenegro,Crustaceans (2019/2010 CAGR),3.25%,Percentage
Montenegro,Demersal Fish (2019/2010 CAGR),1.10%,Percentage
Montenegro,"Fish, Seafood (2019/2010 CAGR)",0.05%,Percentage
Montenegro,Freshwater Fish (2019/2010 CAGR),-1.92%,Percentage
Montenegro,"Marine Fish, Other (2019/2010 CAGR)",-22.99%,Percentage
Montenegro,"Molluscs, Other (2019/2010 CAGR)",-5.32%,Percentage
Montenegro,Pelagic Fish (2019/2010 CAGR),18.60%,Percentage
Montenegro,Artisanal opportunities - Score (2024/2015 % Change),-36.12%,Percentage
Montenegro,Artisanal opportunities - Score 2015,76.68%,Percentage
Montenegro,Artisanal opportunities - Score 2024,48.98%,Percentage
Montenegro,Biodiversity - Score (2024/2015 % Change),-7.27%,Percentage
Montenegro,Biodiversity - Score 2015,65.43%,Percentage
Montenegro,Biodiversity - Score 2024,60.67%,Percentage
Montenegro,Carbon storage - Score (2024/2015 % Change),0.00%,Percentage
Montenegro,Carbon storage - Score 2015,55.68%,Percentage
Montenegro,Carbon storage - Score 2024,55.68%,Percentage
Montenegro,Fisheries (subgoal) - Score (2024/2015 % Change),10.39%,Percentage
Montenegro,Fisheries (subgoal) - Score 2015,27.44%,Percentage
Montenegro,Fisheries (subgoal) - Score 2024,30.29%,Percentage
Montenegro,Index - Score (2024/2015 % Change),-5.33%,Percentage
Montenegro,Index - Score 2015,61.54%,Percentage
Montenegro,Index - Score 2024,58.26%,Percentage
Montenegro,Livelihoods & economies - Score (2024/2015 % Change),0.00%,Percentage
Montenegro,Livelihoods & economies - Score 2015,77.68%,Percentage
Montenegro,Livelihoods & economies - Score 2024,77.68%,Percentage
Montenegro,Mariculture (subgoal) - Score (2024/2015 % Change),16.07%,Percentage
Montenegro,Mariculture (subgoal) - Score 2015,1.12%,Percentage
Montenegro,Mariculture (subgoal) - Score 2024,1.30%,Percentage
Montenegro,Fishing Subsidies - Harmful as % of Total,23.36%,Percentage
Montenegro,1st largest destination of seafood exports,Serbia,String
Montenegro,2nd largest destination of seafood exports,Pakistan,String
Montenegro,3rd largest destination of seafood exports,Bosnia and Herzegovina,String
Montenegro,2nd largest source of seafood imports,Spain,String
Montenegro,3rd largest source of seafood imports,Italy,String
Montenegro,10th most caught species in EEZ of Country,"Anchovies, etc. nei",String
Montenegro,1st most caught species in EEZ of Country,European pilchard(=Sardine),String
Montenegro,2nd most caught species in EEZ of Country,European anchovy,String
Montenegro,4th most caught species in EEZ of Country,Atlantic bluefin tuna,String
Montenegro,5th most caught species in EEZ of Country,Atlantic horse mackerel,String
Montenegro,6th most caught species in EEZ of Country,"Herrings, sardines nei",String
Montenegro,7th most caught species in EEZ of Country,Freshwater molluscs nei,String
Montenegro,8th most caught species in EEZ of Country,Mullus,String
Montenegro,9th most caught species in EEZ of Country,Bogue,String
Saudi Arabia,Fishing Subsidies - Harmful (USD),"17,715,227",Number
Saudi Arabia,Inter-American Tropical Tuna Commission (IATTC),No,Bool
Saudi Arabia,Pelagic Fish (2019/2010 CAGR),0.09%,Percentage
Saudi Arabia,"Aquatic Animals, Others (1000 tonnes)",0,Number
Saudi Arabia,Northwest Atlantic Fisheries Organization (NAFO),No,Bool
Saudi Arabia,Demersal Fish (1000 tonnes),33,Number
Saudi Arabia,Is the country a distant-water fishing nation?,No,Bool
Saudi Arabia,Employment of fisheries observers,No,Bool
Saudi Arabia,Agreement on the International Dolphin Conservation Programme (AIDCP) (sister organisation to IATTC),No,Bool
Saudi Arabia,Commission for the Conservation of Southern Bluefin Tuna (CCSBT),No,Bool
Saudi Arabia,Convention on Conservation of Antarctic Marine Living Resources (CCAMLR),No,Bool
Saudi Arabia,Convention on the Conservation and Management of Pollock Resources in the Central Bering Sea (CCBSP),No,Bool
Saudi Arabia,Fisheries Committee for the Eastern Central Atlantic (CECAF),No,Bool
Saudi Arabia,General Fisheries Commission for the Mediterranean (GFCM),No,Bool
Saudi Arabia,Indian Ocean Tuna Commission (IOTC),No,Bool
Saudi Arabia,International Commission for the Conservation of Atlantic Tunas (ICCAT),No,Bool
Saudi Arabia,North Atlantic Salmon Conservation Organisation (NASCO),No,Bool
Saudi Arabia,North Pacific Fisheries Commission (NPFC),No,Bool
Saudi Arabia,North-East Atlantic Fisheries Commission (NEAFC),No,Bool
Saudi Arabia,South Pacific Regional Fisheries Management Organisation (SPRFMO),No,Bool
Saudi Arabia,South-East Atlantic Fisheries Organisation (SEAFO),No,Bool
Saudi Arabia,Southern Indian Ocean Fisheries Agreement (SIOFA),No,Bool
Saudi Arabia,Western Central Atlantic Fisheries Commission (WECAFC),No,Bool
Saudi Arabia,Western and Central Pacific Fisheries Commission (WCPFC),No,Bool
Saudi Arabia,Adoption of 1930 International Labour Organization Forced Labour Convention (No. 29),Yes,Bool
Saudi Arabia,Adoption of 1957 International Labour Organization Abolition of Forced Labour Convention (No. 105),Yes,Bool
Saudi Arabia,Adoption of 1975 Convention on International Trade in Endangered Species of Wild Fauna and Flora,Yes,Bool
Saudi Arabia,Adoption of 1982 United Nations Convention for the Law of the Sea,Yes,Bool
Saudi Arabia,Adoption of 1983 Convention on the Conservation of Migratory Species,Yes,Bool
Saudi Arabia,Adoption of 1993 Convention on Biological Diversity,Yes,Bool
Saudi Arabia,Adoption of 1995 United Nations Fish Stocks Agreement,No,Bool
Saudi Arabia,Adoption of 2006 International Labour Organization Maritime Labour Convention,No,Bool
Saudi Arabia,Adoption of 2007 International Labour Organization Work in Fishing Convention (No. 188),No,Bool
Saudi Arabia,"Adoption of 2009 FAO Agreement on Port States Measures to Prevent, Deter and Eliminate Illegal, Unreported and Unregulated Fishing",No,Bool
Saudi Arabia,Adoption of Protocol of 2014 to the 1930 Forced Labour Convention (P029),No,Bool
Saudi Arabia,Adoption of the 2012 International Maritime Organization Cape Town Agreement,No,Bool
Saudi Arabia,bottom trawl Catch by Flag of Country (Tonnes),"18,993",Number
