SPECIES_NAME,METRIC_NAME,VALUE
West African Spanish mackerel,Landings Catch (Tonnes),12007.396407377
West African Spanish mackerel,Recreational Catch (Tonnes),4.173631522
West African Spanish mackerel,Reported Catch (Tonnes),11385.415182756
West African Spanish mackerel,Subsistence Catch (Tonnes),277.97629285
West African Spanish mackerel,Unreported Catch (Tonnes),719.455878961
West African Spanish mackerel,bottom trawl Catch (Tonnes),4445.491574405
West African Spanish mackerel,gillnets Catch (Tonnes),269.464448008
West African Spanish mackerel,longline Catch (Tonnes),996.109888118
West African Spanish mackerel,purse seine Catch (Tonnes),318.059591108
West African Spanish mackerel,small scale Catch (Tonnes),5446.638338108
West African Spanish mackerel,unknown Catch (Tonnes),629.10722197
West African goatfish,Artisanal Catch (Tonnes),2793.326662648
West African goatfish,Discards Catch (Tonnes),0.098211444
West African goatfish,Industrial Catch (Tonnes),3538.593046302
West African goatfish,Landings Catch (Tonnes),6385.149789047
West African goatfish,Reported Catch (Tonnes),3230.200897855
